day,kpi,label,n,min,max,mean,std,se,ci95_low,ci95_high
219,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
220,daily_sessions,Sesiones por dia,30,29.0,44.0,37.3,4.8718048769034965,0.889465808947908,35.48104242070153,39.11895757929847
220,daily_unique_patients,Pacientes unicos por dia,30,29.0,44.0,37.3,4.8718048769034965,0.889465808947908,35.48104242070153,39.11895757929847
220,daily_treatment_modules,Modulos tratamiento por dia,30,448.0,711.0,586.7,80.38276964108923,14.675818722388671,556.6879507127152,616.7120492872849
220,daily_extra_modules,Modulos extra por dia,30,0.0,62.0,11.533333333333333,16.796414505181904,3.0665917032317003,5.262153300224506,17.80451336644216
220,daily_avg_wait,Espera promedio diaria (mod),30,10.89655172413793,18.863636363636363,15.769511099928879,2.340480728045759,0.4273113633855921,14.895659361805343,16.643362838052415
220,daily_max_wait,Espera maxima diaria (mod),30,21.0,38.0,32.63333333333333,5.081971741520135,0.9278368531447971,30.735906968652223,34.53075969801444
220,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
220,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
220,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
221,daily_sessions,Sesiones por dia,30,25.0,46.0,37.1,5.128352561983234,0.9363047936792093,35.18525669692602,39.014743303073985
221,daily_unique_patients,Pacientes unicos por dia,30,25.0,46.0,37.1,5.128352561983234,0.9363047936792093,35.18525669692602,39.014743303073985
221,daily_treatment_modules,Modulos tratamiento por dia,30,377.0,711.0,579.0,82.07944007337416,14.985586945193504,548.3544746970792,609.6455253029208
221,daily_extra_modules,Modulos extra por dia,30,0.0,62.0,12.2,19.91083572606496,3.6352046219818437,4.766006548047129,19.63399345195287
221,daily_avg_wait,Espera promedio diaria (mod),30,10.08,19.295454545454547,15.629485410583827,2.359607636629663,0.4308034431478399,14.748492369346495,16.51047845182116
221,daily_max_wait,Espera maxima diaria (mod),30,21.0,40.0,32.833333333333336,4.800023946300422,0.8763604639845691,31.041176184484893,34.62549048218178
221,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
221,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
221,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
222,daily_sessions,Sesiones por dia,30,28.0,46.0,39.2,4.536442476746243,0.8282372917795073,37.50625473831091,40.8937452616891
222,daily_unique_patients,Pacientes unicos por dia,30,28.0,46.0,39.2,4.536442476746243,0.8282372917795073,37.50625473831091,40.8937452616891
222,daily_treatment_modules,Modulos tratamiento por dia,30,449.0,711.0,617.6,69.04101729381975,12.605107521643118,591.8225551182398,643.3774448817602
222,daily_extra_modules,Modulos extra por dia,30,0.0,62.0,17.633333333333333,19.48028770822963,3.556597668162661,10.360091101940691,24.906575564725976
222,daily_avg_wait,Espera promedio diaria (mod),30,11.517241379310345,19.53488372093023,16.85205415737495,1.9800574082471958,0.3615073692174016,16.112771587325366,17.591336727424537
222,daily_max_wait,Espera maxima diaria (mod),30,22.0,40.0,34.86666666666667,4.0576308131829775,0.7408186421361158,33.35169254349831,36.381640789835025
222,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
222,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
222,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
223,daily_sessions,Sesiones por dia,30,28.0,46.0,37.56666666666667,4.523374795462994,0.8258514705084662,35.877800409476855,39.255532923856485
223,daily_unique_patients,Pacientes unicos por dia,30,28.0,46.0,37.56666666666667,4.523374795462994,0.8258514705084662,35.877800409476855,39.255532923856485
223,daily_treatment_modules,Modulos tratamiento por dia,30,433.0,713.0,589.1333333333333,72.76307008239888,13.284658279153051,561.9662071524654,616.3004595142013
223,daily_extra_modules,Modulos extra por dia,30,0.0,64.0,10.0,15.122488392206284,2.7609760060071378,4.353804067715403,15.646195932284597
223,daily_avg_wait,Espera promedio diaria (mod),30,11.214285714285714,19.043478260869566,15.910552112630132,2.1057932478818646,0.38446348776898837,15.12432428014255,16.69677994511771
223,daily_max_wait,Espera maxima diaria (mod),30,21.0,40.0,33.13333333333333,4.569262623174578,0.8342294032926479,31.42733420359987,34.839332463066796
223,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
223,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
