day,kpi,label,n,min,max,mean,std,se,ci95_low,ci95_high
95,daily_peak_pharmacy,Peak farmacia,30,0.0,9.0,8.666666666666666,1.6470105276411928,0.3007016061458557,8.051731882098391,9.281601451234941
96,daily_sessions,Sesiones por dia,30,17.0,41.0,26.366666666666667,5.827895659334676,1.0640233051346817,24.19073900766624,28.542594325667093
96,daily_unique_patients,Pacientes unicos por dia,30,16.0,33.0,25.266666666666666,4.585835262792512,0.83725513947803,23.554479906434093,26.97885342689924
96,daily_treatment_modules,Modulos tratamiento por dia,30,263.0,554.0,399.3333333333333,76.56339871628286,13.978500185390066,370.74730045421063,427.919366212456
96,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,daily_avg_wait,Espera promedio diaria (mod),30,5.6875,14.0,10.087715279046646,1.888582656238086,0.34480644084487483,9.382586107518877,10.792844450574416
96,daily_max_wait,Espera maxima diaria (mod),30,11.0,32.0,21.733333333333334,3.9734752732496568,0.7254540129492802,20.249779876852056,23.216886789814613
96,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
96,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
96,daily_peak_pharmacy,Peak farmacia,30,7.0,9.0,8.933333333333334,0.36514837167011066,0.06666666666666665,8.797,9.069666666666667
97,daily_sessions,Sesiones por dia,30,16.0,39.0,26.533333333333335,4.960070448146348,0.9055808237548376,24.68142054875469,28.38524611791198
97,daily_unique_patients,Pacientes unicos por dia,30,16.0,33.0,25.466666666666665,4.032055463949847,0.7361492435724298,23.961241463561045,26.972091869772285
97,daily_treatment_modules,Modulos tratamiento por dia,30,248.0,519.0,401.9,64.60295178480891,11.794831324652824,377.77956994108496,426.020430058915
97,daily_extra_modules,Modulos extra por dia,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,daily_avg_wait,Espera promedio diaria (mod),30,5.3125,12.733333333333333,9.998728575572235,1.9813994585137509,0.36175239295216766,9.258944931985052,10.738512219159418
97,daily_max_wait,Espera maxima diaria (mod),30,11.0,30.0,20.8,3.517444213218377,0.642194513448572,19.48671221999767,22.11328778000233
97,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
97,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
97,daily_peak_pharmacy,Peak farmacia,30,8.0,9.0,8.933333333333334,0.2537081317024624,0.04632055558531008,8.838607797161375,9.028058869505292
